記録の分類_タイプ産地or標本記録or文献記録or疑わしいかどうか,和名,学名,Latitude_assumed,Longitude_assumed,日付,都道府県_jp,島_jp,Genus,Family,Order,文献ID,掲載ページ,オリジナル,文献中の和名,文献中で有効とされる学名_文献紹介など、その文献中で有効とされる学名がわからない場合はハイフンを記入してください。,場所（原文ママ）,メモ,記入者,記入日付
5_標本記録,ババヤスデ属の一種,Parafontaria sp.,36.381579,139.593975,2021-VII-22,栃木県,本州,Parafontaria,Xystodesmidae,Polydesmida,,,,,,,,,
5_標本記録,シモツケババヤスデ,Parafontaria doenitzi,36.627337,139.78211,2023-V-22,栃木県,本州,Parafontaria,Xystodesmidae,Polydesmida,,,,,,,,,
5_標本記録,シモツケババヤスデ,Parafontaria doenitzi,36.586445,139.645447,2023-VI-18,栃木県,本州,Parafontaria,Xystodesmidae,Polydesmida,,,,,,,,,
5_標本記録,シモツケババヤスデ,Parafontaria doenitzi,36.769467,139.4543,2023-VII-07,栃木県,本州,Parafontaria,Xystodesmidae,Polydesmida,,,,,,,,,
5_標本記録,シモツケババヤスデ,Parafontaria doenitzi,36.754664,139.452375,2023-VII-07,栃木県,本州,Parafontaria,Xystodesmidae,Polydesmida,,,,,,,,,
5_標本記録,シモツケババヤスデ,Parafontaria doenitzi,36.854839,139.843553,2023-VII-17,栃木県,本州,Parafontaria,Xystodesmidae,Polydesmida,,,,,,,,,
5_標本記録,タマモヒラタヤスデ,Symphyopleurium okazakii,36.363244,139.695704,2017-XI-26,栃木県,本州,Symphyopleurium,Andrognathidae,Platydesmida,,,,,,,,,
5_標本記録,アカヒラタヤスデ,Symphyopleurium hirsutum,36.619486,140.22842,2018-VI-13,栃木県,本州,Symphyopleurium,Andrognathidae,Platydesmida,,,,,,,,,
5_標本記録,アカヒラタヤスデ,Symphyopleurium hirsutum,36.561463,140.210992,2018-IX-11,栃木県,本州,Symphyopleurium,Andrognathidae,Platydesmida,,,,,,,,,
5_標本記録,タマモヒラタヤスデ,Symphyopleurium okazakii,36.608672,140.24314,2018-IX-11,栃木県,本州,Symphyopleurium,Andrognathidae,Platydesmida,,,,,,,,,
5_標本記録,アカヒラタヤスデ,Symphyopleurium hirsutum,36.343006,139.506931,2021-VI-24,栃木県,本州,Symphyopleurium,Andrognathidae,Platydesmida,,,,,,,,,
5_標本記録,アカヒラタヤスデ,Symphyopleurium hirsutum,36.617452,140.229412,2022-V-26,栃木県,本州,Symphyopleurium,Andrognathidae,Platydesmida,,,,,,,,,
5_標本記録,アカヒラタヤスデ,Symphyopleurium hirsutum,36.417277,140.142782,2022-XI-24,栃木県,本州,Symphyopleurium,Andrognathidae,Platydesmida,,,,,,,,,
5_標本記録,アカヒラタヤスデ属の一種,Symphyopleurium sp. [Gunma_Tokura],37.137,139.927,2023-VIII-24,栃木県,本州,Symphyopleurium,Andrognathidae,Platydesmida,,,,,,,,,
5_標本記録,ヤマシナヒラタヤスデ属の一種,Yamasinaium sp. [Shizuoka_Awakura],36.476757,139.583702,2018-V-24,栃木県,本州,Yamasinaium,Andrognathidae,Platydesmida,,,,,,,,,
5_標本記録,タマモヒラタヤスデ,Symphyopleurium okazakii,36.675818,140.077514,2018-X-22,栃木県,本州,Symphyopleurium,Andrognathidae,Platydesmida,,,,,,,,,
5_標本記録,タマモヒラタヤスデ,Symphyopleurium okazakii,36.420303,140.141859,2019-V-30,栃木県,本州,Symphyopleurium,Andrognathidae,Platydesmida,,,,,,,,,
5_標本記録,タマモヒラタヤスデ,Symphyopleurium okazakii,36.753984,139.560964,2019-XI-25,栃木県,本州,Symphyopleurium,Andrognathidae,Platydesmida,,,,,,,,,
5_標本記録,ヒラタヤスデ,Brachycybe nodulosa,37.137,139.927,2023-VIII-24,栃木県,本州,Brachycybe,Andrognathidae,Platydesmida,,,,,,,,,
5_標本記録,ヤマトアカヤスデ,Nedyopus patrioticus patrioticus,36.554441,139.847571,2018-IV-22,栃木県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,ヤマトアカヤスデ,Nedyopus patrioticus patrioticus,35.937522,139.929092,2019-III-27,千葉県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,ヤマトアカヤスデ,Nedyopus patrioticus patrioticus,36.588797,139.88368,2020-V-30,栃木県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,ヤマトアカヤスデ,Nedyopus patrioticus patrioticus,36.588797,139.88368,2020-VI-09,栃木県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,ヤマトアカヤスデ,Nedyopus patrioticus patrioticus,36.588797,139.88368,2020-VI-14,栃木県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,ヤマトアカヤスデ,Nedyopus patrioticus patrioticus,36.363742,139.694284,2022-X-28,栃木県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,ヤマトアカヤスデ,Nedyopus patrioticus patrioticus,36.288194,139.775608,2023-IV-29,栃木県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,ヤケヤスデ,Oxidus gracilis,36.567702,139.856244,2016-VIII-02,栃木県,本州,Oxidus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,ヤケヤスデ,Oxidus gracilis,36.5587304,139.8602093,2017-VIII-12,栃木県,本州,Oxidus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,イカホアカヤスデ,Nedyopus tambanus ikaonus,36.570398,140.184946,2018-X-22,栃木県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,イカホアカヤスデ,Nedyopus tambanus ikaonus,36.451744,140.139899,2019-VII-25,栃木県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,イカホアカヤスデ,Nedyopus tambanus ikaonus,36.588797,139.88368,2020-VI-14,栃木県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,ヤケヤスデ,Oxidus gracilis,36.559068,139.860604,2020-VI-24,栃木県,本州,Oxidus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,ヤケヤスデ,Oxidus gracilis,36.575376,139.978536,2022-VII-01,栃木県,本州,Oxidus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,イカホアカヤスデ,Nedyopus tambanus ikaonus,36.363742,139.694284,2022-X-28,栃木県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,トサカヤケヤスデ,Orthomorpha cristata,37.061703,139.924078,2022-XI-03,栃木県,本州,Cawjeekelia,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,イカホアカヤスデ,Nedyopus tambanus ikaonus,36.426825,139.621161,2023-IV-09,栃木県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,イカホアカヤスデ,Nedyopus tambanus ikaonus,36.398892,139.617928,2023-IV-14,栃木県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,トサカヤケヤスデ,Orthomorpha cristata,36.393683,139.636742,2023-IV-14,栃木県,本州,Cawjeekelia,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,トサカヤケヤスデ,Orthomorpha cristata,36.426825,139.621161,2023-IV-14,栃木県,本州,Cawjeekelia,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,ヤケヤスデ,Oxidus gracilis,36.288194,139.775608,2023-IV-29,栃木県,本州,Oxidus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,ヤケヤスデ,Oxidus gracilis,36.409405,140.07547,2023-VI-06,栃木県,本州,Oxidus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,ヤケヤスデ,Oxidus gracilis,36.39456,139.85959,2023-VI-10,栃木県,本州,Oxidus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,ヤケヤスデ,Oxidus gracilis,36.707608,140.012791,2023-VIII-11,栃木県,本州,Oxidus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,ヤケヤスデ,Oxidus gracilis,36.272335,139.819835,2023-VIII-26,栃木県,本州,Oxidus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,ヤケヤスデ,Oxidus gracilis,36.552908,139.505617,2023-VIII-31,栃木県,本州,Oxidus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,ヤケヤスデ,Oxidus gracilis,36.272335,139.819835,2023-IX-02,栃木県,本州,Oxidus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,ヤケヤスデ,Oxidus gracilis,36.85963,140.008593,2019-VI-08,栃木県,本州,Oxidus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.90520219,139.8811021,2004-VIII-15,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.7113,139.64187,2016-VI-13,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒガシオビヤスデ,Epanerchodus orientalis,36.733961,139.665368,2016-VI-13,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,フジオビヤスデ,Epanerchodus mammillatus,36.733961,139.665368,2016-VI-13,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.733961,139.665368,2016-VI-13,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.86983,139.7057,2016-X-11,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒガシオビヤスデ,Epanerchodus orientalis,36.82993,139.666368,2016-X-24,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.5587304,139.8602093,2017-VIII-12,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.623066,139.486791,2017-X-13,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.620875,139.459685,2017-X-13,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒガシオビヤスデ,Epanerchodus orientalis,36.363244,139.695704,2017-XI-26,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.367161,139.54083,2018-IV-26,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.476757,139.583702,2018-V-24,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ユウキオビヤスデ,Epanerchodus koreanus,36.558809,139.860611,2018-IX-23,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,イエゲルオビヤスデ,Epanerchodus jaegerskioeldi jaegerskioeldi,36.50497,139.92544,2018-XI-25,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,モトオビヤスデ属の一種,Polydesmus sp.,36.517793,139.511604,2019-I-30,栃木県,本州,Polydesmus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.420303,140.141859,2019-V-30,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒガシオビヤスデ,Epanerchodus orientalis,36.420303,140.141859,2019-V-30,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,キタオビヤスデ,Epanerchodus nitidus,36.420303,140.141859,2019-V-30,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.420303,140.141859,2019-V-30,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ムシロオビヤスデ,Epanerchodus fontium,36.805893,139.423189,2019-VI-27,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.4098,140.10472,2019-VII-08,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.724983,139.859378,2020-IV-06,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.538644,140.190611,2020-VI-26,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.588797,139.88368,2020-VII-03,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.588797,139.88368,2020-VIII-02,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ムシロオビヤスデ,Epanerchodus fontium,36.521189,139.488103,2021-IV-22,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.968452,139.849842,2022-X-27,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,モトオビヤスデ属の一種,Polydesmus sp.,36.965718,139.856772,2022-X-27,栃木県,本州,Polydesmus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒガシオビヤスデ,Epanerchodus orientalis,36.363742,139.694284,2022-X-28,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒメシロオビヤスデ,Epanerchodus lacteus,37.061703,139.924078,2022-XI-03,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.995004,139.758325,2022-XI-05,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ科の一種,Polydesmidae gen. sp.,36.852972,139.856456,2023-III-10,栃木県,本州,-,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.478361,139.585869,2023-IV-09,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ニホンモトオビヤスデ,Polydesmus japonicus,37.116219,139.919478,2023-V-04,栃木県,本州,Polydesmus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒメシロオビヤスデ,Epanerchodus lacteus,37.086294,139.934836,2023-V-04,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.409405,140.07547,2023-VI-06,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒガシオビヤスデ,Epanerchodus orientalis,36.801383,139.452361,2023-VII-07,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒガシオビヤスデ,Epanerchodus orientalis,36.748367,140.179775,2023-VII-08,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒガシオビヤスデ,Epanerchodus orientalis,37.096331,139.931594,2023-VII-17,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp. [Tochigi_Itamuro],37.096331,139.931594,2023-VII-17,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp. [Tochigi_Itamuro],37.1349,139.9265,2023-VIII-17,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp. [Tochigi_Itamuro],37.135,139.927,2023-VIII-24,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,37.137,139.927,2023-VIII-24,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,37.137,139.927,2023-VIII-24,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒガシオビヤスデ,Epanerchodus orientalis,36.746532,139.470667,2023-IX-25,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,キタオビヤスデ,Epanerchodus nitidus,36.738023,139.528386,2023-IX-25,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.738023,139.528386,2023-IX-25,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.578084,139.882371,2023-IX-30,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,クチバシオビヤスデ,Epanerchodus rostralis,36.57547,139.88035,2023-X-27,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,モトオビヤスデ属の一種,Polydesmus sp. [Ibaraki_Oda],36.851778,139.854392,2023-II-17,栃木県,本州,Polydesmus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒメシロオビヤスデ,Epanerchodus lacteus,36.426825,139.621161,2023-IV-14,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒメシロオビヤスデ,Epanerchodus lacteus,36.398892,139.617928,2023-IV-14,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒメシロオビヤスデ,Epanerchodus lacteus,36.398892,139.617928,2023-IV-14,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒメシロオビヤスデ,Epanerchodus lacteus,36.57603,139.88121,2023-X-27,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ウチカケヤスデ,Eutrichodesmus elegans,37.137,139.927,2023-VIII-24,栃木県,本州,Eutrichodesmus,Haplodesmidae,Polydesmida,,,,,,,,,
5_標本記録,ムツモリヤスデ,Haplogonosoma implicatum,37.110961,139.926556,2022-VI-24,栃木県,本州,Haplogonosoma,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,ムツモリヤスデ,Haplogonosoma implicatum,37.113375,139.925011,2023-V-07,栃木県,本州,Haplogonosoma,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,トサカヤケヤスデ,Orthomorpha cristata,36.362811,139.620247,2023-II-18,栃木県,本州,Cawjeekelia,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,オウギヤスデ,Cryptocorypha japonica,36.426825,139.621161,2023-IV-14,栃木県,本州,Cryptocorypha,Pyrgodesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヤマシナヒラタヤスデ属の一種,Yamasinaium sp. [Shizuoka_Awakura],37.061703,139.924078,2022-XI-03,栃木県,本州,Yamasinaium,Andrognathidae,Platydesmida,,,,,,,,,
5_標本記録,タマモヒラタヤスデ,Symphyopleurium okazakii,36.871778,139.835361,2023-IV-01,栃木県,本州,Symphyopleurium,Andrognathidae,Platydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.479513,139.585258,2017-VI-16,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.72389,139.48473,2016-VI-27,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.72389,139.48473,2016-VII-25,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,37.143481,139.968106,2016-VIII-05,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.799332,139.454785,2016-VIII-09,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.653135,139.410933,2016-IX-12,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.710607,139.514124,2016-IX-24,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.65562,139.40704,2016-IX-26,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.65562,139.40704,2016-IX-26,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.801854,140.049831,2016-XI-06,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.400529,139.605267,2017-V-20,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,モトオビヤスデ属の一種,Polydesmus sp.,36.452556,140.117918,2017-IX-06,栃木県,本州,Polydesmus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒメオビヤスデ科の一種,Opisotretidae gen. sp.,36.452556,140.117918,2017-IX-06,栃木県,本州,-,Opisotretidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.558759,139.860631,2017-XI-18,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,モトオビヤスデ属の一種,Polydesmus sp.,36.561463,140.210992,2018-IX-11,栃木県,本州,Polydesmus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒメオビヤスデ科の一種,Opisotretidae gen. sp.,36.536032,140.23991,2018-IX-11,栃木県,本州,-,Opisotretidae,Polydesmida,,,,,,,,,
5_標本記録,ヒメシロオビヤスデ,Epanerchodus lacteus,36.536032,140.23991,2018-IX-11,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.536032,140.23991,2018-IX-11,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,モトオビヤスデ属の一種,Polydesmus sp.,36.536032,140.23991,2018-IX-11,栃木県,本州,Polydesmus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.43226,139.444904,2018-X-25,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.354129,139.599603,2018-X-25,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.801854,140.049831,2018-X-28,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.509562,140.042465,2019-III-29,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒガシオビヤスデ,Epanerchodus orientalis,36.738007,139.525332,2019-VI-27,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,モトオビヤスデ属の一種,Polydesmus sp.,36.576702,139.882559,2019-IX-11,栃木県,本州,Polydesmus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.343006,139.506931,2021-VI-24,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.617452,140.229412,2022-V-26,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒガシオビヤスデ,Epanerchodus orientalis,36.965718,139.856772,2022-X-27,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.965718,139.856772,2022-X-27,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,モトオビヤスデ属の一種,Polydesmus sp.,36.965718,139.856772,2022-X-27,栃木県,本州,Polydesmus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ニホンモトオビヤスデ,Polydesmus japonicus,37.076422,139.928336,2022-XI-03,栃木県,本州,Polydesmus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒメシロオビヤスデ,Epanerchodus lacteus,37.076422,139.928336,2022-XI-03,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒメシロオビヤスデ,Epanerchodus lacteus,36.547339,139.507414,2022-XII-16,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒメシロオビヤスデ,Epanerchodus lacteus,37.137,139.927,2023-VIII-24,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,オビヤスデ属の一種,Epanerchodus sp.,36.753223,139.607477,2023-IX-25,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヒガシオビヤスデ,Epanerchodus orientalis,36.746879,139.469755,2016-VI-27,栃木県,本州,Epanerchodus,Polydesmidae,Polydesmida,,,,,,,,,
5_標本記録,タカクワヤスデ,Xystodesmus martensii,36.81039,139.41562,2016-IX-26,栃木県,本州,Xystodesmus,Xystodesmidae,Polydesmida,,,,,,,,,
5_標本記録,タカクワヤスデ,Xystodesmus martensii,35.786998,139.050463,2017-VIII-27,東京都,本州,Xystodesmus,Xystodesmidae,Polydesmida,,,,,,,,,
5_標本記録,ヤケヤスデ,Oxidus gracilis,36.541915,139.858789,2016-V-27,栃木県,本州,Oxidus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,トサカヤケヤスデ,Orthomorpha cristata,36.712162,139.779668,2016-X-31,栃木県,本州,Cawjeekelia,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,トサカヤケヤスデ,Orthomorpha cristata,36.801854,140.049831,2016-XI-06,栃木県,本州,Cawjeekelia,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,イカホアカヤスデ,Nedyopus tambanus ikaonus,36.411695,139.612359,2017-V-20,栃木県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,ヤケヤスデ科の一種,Paradoxosomatidae gen. sp.,36.558759,139.860631,2017-XI-18,栃木県,本州,-,Paradoxosomatidae,Polydesmida,,,,,,,,,
5_標本記録,トサカヤケヤスデ,Orthomorpha cristata,36.367161,139.54083,2018-IV-26,栃木県,本州,Cawjeekelia,Paradoxosomatidae,Polydesmida,,,,,,,,,
